date,month,hour,TemperatureC,Humidity,Pressure,Precip
2015-01-01 00:00:00,01,0,2.766488304061296,0.8245071229516849,1018.7398055732219,none
2015-01-01 00:13:00,01,0,2.713403593778822,0.7292603548243223,1016.645980496469,none
2015-01-01 00:26:00,01,0,4.52430807771778,0.8471532807151039,1015.8790580737879,none
2015-01-01 00:39:00,01,0,0.8955393157140983,0.9784544784612038,1001.7581298107712,rain
2015-01-01 00:52:00,01,0,1.580984717092042,0.7148769937914996,1004.7357484667275,rain
2015-01-01 01:05:00,01,1,6.870258815264962,0.714879456457623,1022.4828043609441,none
2015-01-01 01:18:00,01,1,4.027635515666386,0.9868819223261087,1020.5915143367823,none
2015-01-01 01:31:00,01,1,4.743907392976251,0.8651152093729363,1018.8211992577865,none
2015-01-01 01:44:00,01,1,2.510736013111757,0.6795788421097572,1009.1348733715541,none
2015-01-01 01:57:00,01,1,2.5866450273505963,0.8313840065378947,1022.6518992876465,none
2015-01-01 02:10:00,01,2,-0.0017208808856650215,0.6804873460781307,1011.2925518841282,none
2015-01-01 02:23:00,01,2,2.54216124678641,0.6801405369644615,1028.0153346108227,none
2015-01-01 02:36:00,01,2,2.3788708016477127,0.7862943407349051,1007.5317701059528,none
2015-01-01 02:49:00,01,2,3.646329180089344,0.4630079633013303,1009.7471236364653,none
2015-01-01 03:02:00,01,3,0.7104326283377598,0.4912623251230451,1013.485512011878,none
2015-01-01 03:15:00,01,3,1.1767397427854926,0.6656568706138541,1023.4730048057423,none
2015-01-01 03:28:00,01,3,7.716844749496417,0.5980753319498364,1014.6492192927999,none
2015-01-01 03:41:00,01,3,0.9942701851782882,0.797137099889291,1015.3768234868289,none
2015-01-01 03:54:00,01,3,-1.3272952767175599,0.6137963886718184,1011.084087829529,rain
2015-01-01 04:07:00,01,4,1.9253196855021826,0.5381544447997063,1017.680919866411,none
2015-01-01 04:20:00,01,4,0.8439643358977795,0.9698473153382331,1014.2926950590595,rain
2015-01-01 04:33:00,01,4,-1.8704262079661729,0.7161335549270197,1007.1569761608528,none
2015-01-01 04:46:00,01,4,1.235734387665072,0.7601292307031886,1016.2729148254838,none
2015-01-01 04:59:00,01,4,2.603752747172828,0.5362877720679815,1016.5080876862502,none
2015-01-01 05:12:00,01,5,-1.7200098415453344,0.6683425913212226,1038.4980064879392,rain
2015-01-01 05:25:00,01,5,2.9926555488676576,0.7666383884564799,1008.8897392097969,rain
2015-01-01 05:38:00,01,5,-1.8704472195411341,0.5773509633866546,1006.6062425743113,none
2015-01-01 05:51:00,01,5,-2.4059701270810683,0.8063547027518508,1017.7903426059363,rain
2015-01-01 06:04:00,01,6,-0.11467064569439323,0.6599041965121792,1005.0716358282887,none
2015-01-01 06:17:00,01,6,1.3065675957407297,0.7062459375310085,1004.2694985212618,rain
2015-01-01 06:30:00,01,6,1.5151967497184882,0.6597440081655904,1000.6310131012418,none
2015-01-01 06:43:00,01,6,0.13305922205398701,1.0,1007.2542643480756,none
2015-01-01 06:56:00,01,6,-3.5398676734072225,0.7479754162893099,1007.5011225405813,none
2015-01-01 07:09:00,01,7,-2.9635991022362287,0.591343360656615,1002.1673782632599,rain
2015-01-01 07:22:00,01,7,-1.6186972542192963,0.8733817368154784,1012.4971626365436,none
2015-01-01 07:35:00,01,7,0.5560376968961367,0.5668734525043466,991.3401885226799,rain
2015-01-01 07:48:00,01,7,-1.799517937066604,0.7813295392507134,1019.917657813117,rain
2015-01-01 08:01:00,01,8,1.6402397851833088,0.4560494814180337,1009.4320602148262,none
2015-01-01 08:14:00,01,8,3.9262666716790333,0.5507720926652354,1010.9021632250775,none
2015-01-01 08:27:00,01,8,-3.139255545055686,0.7795291853803685,1020.868750103603,none
2015-01-01 08:40:00,01,8,-0.6512506460574528,0.8607699869993115,1018.71743909384,rain
2015-01-01 08:53:00,01,8,0.7164168062102947,0.7757052421784956,1008.7009395729622,none
2015-01-01 09:06:00,01,9,1.3850014114906686,0.732652757641764,1019.5179075565816,none
2015-01-01 09:19:00,01,9,-0.09478203154076625,0.7048344456616067,1030.4889460827208,none
2015-01-01 09:32:00,01,9,-0.8677955929166798,0.5282217014448859,1004.8781641887344,none
2015-01-01 09:45:00,01,9,-4.424987098042437,0.6420233687407937,1022.5377471135643,rain
2015-01-01 09:58:00,01,9,-1.4406722434862116,0.6809041843560318,1003.8689426230555,none
2015-01-01 10:11:00,01,10,1.1753322639314394,0.9085683339328373,1026.754260623468,none
2015-01-01 10:24:00,01,10,3.1257927567157835,0.8015427434352692,1007.8807294288581,none
2015-01-01 10:37:00,01,10,-2.9490770231067702,0.4855439766955899,1007.498777995456,none
2015-01-01 10:50:00,01,10,3.114496913101563,0.7986125954092193,1026.4921014119398,none
2015-01-01 11:03:00,01,11,2.595475484026371,0.6922376579375525,1022.2157494575576,none
2015-01-01 11:16:00,01,11,0.6851863717301454,0.6484616999541062,1008.2090743258672,none
2015-01-01 11:29:00,01,11,-1.625596684543918,0.8417514433261302,1016.2736873877327,rain
2015-01-01 11:42:00,01,11,3.97495193401589,0.9046499283743926,1007.9004809951343,rain
2015-01-01 11:55:00,01,11,0.3975466443522898,0.8896920178674298,999.0726224152593,none
2015-01-01 12:08:00,01,12,1.9556200648839597,0.6241173715166042,1016.8928511812749,rain
2015-01-01 12:21:00,01,12,-1.0988664328972153,0.7036181436223178,1011.4357783219319,none
2015-01-01 12:34:00,01,12,-2.5117948103935417,0.7996895147105346,1005.5416644374517,none
2015-01-01 12:47:00,01,12,2.919281766314745,0.8963317690683539,1028.0471507961236,none
2015-01-01 13:00:00,01,13,2.3830946336346175,0.6781238643232065,1005.8797982116531,none
2015-01-01 13:13:00,01,13,2.715544575172231,0.7221511535004275,1016.4397862488054,none
2015-01-01 13:26:00,01,13,-0.9416302345072456,0.5840497538990957,1025.79911570479,none
2015-01-01 13:39:00,01,13,3.864097952002944,0.5705690063878994,1012.4394465146307,none
2015-01-01 13:52:00,01,13,3.885901226727802,0.8718788733591297,1007.6582454921927,none
2015-01-01 14:05:00,01,14,8.457832334409792,0.9534360042856235,1017.9774830446979,none
2015-01-01 14:18:00,01,14,1.7600586165881027,0.7391984817629499,1019.5569972358237,none
2015-01-01 14:31:00,01,14,-1.689763477539342,0.9005299346838036,1023.7656069669131,none
2015-01-01 14:44:00,01,14,1.6541092188461195,0.8042454037571451,1033.7120945149352,rain
2015-01-01 14:57:00,01,14,1.932587185060459,0.6532320368092314,1010.4270898504255,none
2015-01-01 15:10:00,01,15,3.3607793824314784,0.804209340826262,1016.9585400551782,none
2015-01-01 15:23:00,01,15,4.913787167924452,0.9807054849698954,1002.307596836867,none
2015-01-01 15:36:00,01,15,2.024736224666139,0.7446260941335072,1021.6637699954733,none
2015-01-01 15:49:00,01,15,6.195071396201455,0.9846965483721009,1016.8371664269577,rain
2015-01-01 16:02:00,01,16,3.7082878473030125,0.35703823438653837,1013.2131060120801,none
2015-01-01 16:15:00,01,16,-1.473270066874834,0.8732853756562836,1008.8193948741306,none
2015-01-01 16:28:00,01,16,3.870050280406935,0.7630570602357257,1011.5157291465212,rain
2015-01-01 16:41:00,01,16,2.5560130048497354,0.7051488974301199,1017.3633300981271,none
2015-01-01 16:54:00,01,16,4.573566985180617,0.7637641164803254,1005.3382961221034,rain
2015-01-01 17:07:00,01,17,6.97874293480259,0.4518646628098661,1011.928804218247,none
2015-01-01 17:20:00,01,17,1.5453566161901628,0.7170492168243732,1015.1667804346527,rain
2015-01-01 17:33:00,01,17,4.166459602696816,0.8035668857267619,999.6037987378767,none
2015-01-01 17:46:00,01,17,8.773851595298485,0.9716841067112274,1004.4870265482674,none
2015-01-01 17:59:00,01,17,3.8008177297256975,0.6722594672589529,1008.3999546398059,none
2015-01-01 18:12:00,01,18,3.254317431888949,0.6287259595660218,1030.682317327373,none
2015-01-01 18:25:00,01,18,9.592311159687885,0.6747364434623195,1006.692748572749,rain
2015-01-01 18:38:00,01,18,6.238579712513618,0.8873103176553111,1014.4420837995591,rain
2015-01-01 18:51:00,01,18,8.60008367949505,0.7993126664489527,1004.5943625313952,none
2015-01-01 19:04:00,01,19,3.3891291718733414,0.6705359694349442,1007.2359680785245,rain
2015-01-01 19:17:00,01,19,4.064915251768029,0.8269901149670034,1000.589916284523,none
