x0,x1,y
1.0005535690108671,1.1344354918788115,0.0
0.8766379650870021,0.5992336725592267,0.0
0.7953981466727249,0.5537590502515919,0.0
1.0270646211688472,1.6030968604995401,0.0
0.7785070666519016,0.7207862950810269,0.0
1.2204289225833391,1.1605991536720273,0.0
1.0474364120490542,0.5812893798813079,0.0
0.9868366798915269,1.3128864375062295,0.0
0.39510345372171307,0.7940729075319019,0.0
0.1444497670896201,0.41970801709676075,0.0
0.17121923299372044,0.8942089910163934,0.0
0.4296490833503336,1.1220689614697656,0.0
1.0705379889809012,0.9158810749165205,0.0
-0.1325418698692309,0.7575881968690135,0.0
0.9781745745695176,1.0509890437014884,0.0
0.3114389055225729,0.7850110257847311,0.0
0.5596664148745122,0.6360232422584804,0.0
1.4774043805237353,0.6366093961006466,0.0
0.9853652327745157,1.3979754403224283,0.0
0.737379805265514,0.9497341226871282,0.0
2.649708864462266,2.4287017984147776,1.0
2.048724878112038,2.4342631036696534,1.0
3.211470539783692,1.7037848948421828,1.0
2.9867222096097192,2.4537093115634616,1.0
2.3113383226517503,3.3001874458540903,1.0
2.9430168704381203,1.8603199940526494,1.0
2.6335323029471587,2.6595103126515833,1.0
2.515048043592163,2.707309620237843,1.0
2.570067205932763,2.7002614023754474,1.0
3.2473351662452687,2.095951987047456,1.0
2.6914123746753242,2.191511590557713,1.0
2.657270785051624,1.865762462467437,1.0
2.339314281573797,2.3117118122379763,1.0
3.0044437424451838,2.9153499033543593,1.0
2.0044124933820853,2.0424109353058277,1.0
2.89110654015804,1.5034110971214774,1.0
2.391573560771435,2.3562208834484597,1.0
3.165656739779069,2.71023175525684,1.0
2.452753960900011,2.234140847655018,1.0
2.487412069766934,3.085588230205272,1.0
